"Address","Occurrences","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","HTTP Canonical","Indexability","Indexability Status"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tern-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tern-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oak-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oak-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-foundry/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-foundry/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-smugglers-cove/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-smugglers-cove/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bliss-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bliss-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sutton-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sutton-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/samphire-barn/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/samphire-barn/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-school-row/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-school-row/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wellfleet-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wellfleet-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bluebell-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bluebell-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/truncheons-reach/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/truncheons-reach/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seasalt-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seasalt-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/star-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/star-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/grasshopper-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/grasshopper-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view-burnham-norton/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view-burnham-norton/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/jeeves-hideaway/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/jeeves-hideaway/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bailey-wick-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bailey-wick-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ellas-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ellas-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/wishlist/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/wishlist/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fox-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fox-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunset-view/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunset-view/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/old-hunstanton-area/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/old-hunstanton-area/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/brancaster-area/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/brancaster-area/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/the-burnhams-area/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/the-burnhams-area/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/wells-next-the-sea-area/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/wells-next-the-sea-area/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boatmans-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boatmans-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pebble-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pebble-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-docking/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-docking/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/little-twitchers/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/little-twitchers/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/virginia-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/virginia-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/duckling-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/duckling-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bonnierigg/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bonnierigg/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windswept-cottage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windswept-cottage/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherryhill/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherryhill/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-waterhall-cottages/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-waterhall-cottages/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-fring/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-fring/","","Indexable",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hares-end/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hares-end/","","Indexable",""
