"Address","Status Code","Status"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harrier-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-view/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-lodge/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sandbanks/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&property=&action=quicksearch&bedrooms=&bathrooms=&village=&has_sea_view=yes","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harbour-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=3401","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/samphire-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lime-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lilac-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/dolphin-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beamish/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/josh-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-barn/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/brent-burn/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-140/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lapwing/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beck-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/garden-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pinkleton/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/linksway-2-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seal-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lantern-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/skylark/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chadwicks/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seawards/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lavender-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/rose-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-brancaster-staithe/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/garden-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-railway-cottages/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lavender-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eastwood-house-2-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-lavender-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/market-lane-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/crows-nest-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cottage-erpingham-court/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/curlew-cottage-2-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-hunny-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-odd-fellows-court/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/saltmarshes/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/curlew-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/holly-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/furnace-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harpers/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fleece-house/","200","OK"
