"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/western-cottage/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hill-top-docking/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eider-cottage-2-bedrooms/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-loft/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-hare-cottage/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bridge-farm-barn/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-view/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn-3-bedrooms/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-west/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-garden-house/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eton-house-2-bedrooms/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/harpley/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/avocet-cottage/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/egmere/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/north-creake/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/sedgeford/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wighton/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-market/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/walsingham/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-town/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-staithe/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/heacham/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/ringstead/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/great-snoring/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
"CSS","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/hunstanton/","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css?ver=6.6.0","21612","","","200","OK","true","","","Absolute","//head/link[@id='font-awesome-css']","Head","HTML"
